name,slipNumber,category
彫金師エプロン,19,職人装備
裁縫師エプロン,19,職人装備
革細工師エプロン,19,職人装備
骨彫師エプロン,19,職人装備
錬金術師エプロン,19,職人装備
調理師エプロン,19,職人装備
漁師スモック,19,職人装備
木彫師スモック,19,職人装備
鍛冶師スモック,19,職人装備
彫金師スモック,19,職人装備
裁縫師スモック,19,職人装備
革細工師スモック,19,職人装備
骨彫師スモック,19,職人装備
錬金術師スモック,19,職人装備
調理師スモック,19,職人装備
初志の指輪：木工,19,指輪
初志の指輪：鍛冶,19,指輪
初志の指輪：彫金,19,指輪
初志の指輪：裁縫,19,指輪
初志の指輪：革工,19,指輪
初志の指輪：骨工,19,指輪
初志の指輪：錬金術,19,指輪
初志の指輪：調理,19,指輪
魚網セット,19,職人調度品
カーペンターキット,19,職人調度品
ストーンハース,19,職人調度品
ジェムスコープ,19,職人調度品
スピニングホイール,19,職人調度品
ハイドストレッチャ,19,職人調度品
骨細工セット,19,職人調度品
アレンビック,19,職人調度品
シチューポット,19,職人調度品
ポイント地図,19,職人調度品
ドローイングデスク,19,職人調度品
マイスターアンビル,19,職人調度品
愚者の黄金,19,職人調度品
錦のタピストリー,19,職人調度品
黄金の羊の毛皮,19,職人調度品
ドロガロガの牙,19,職人調度品
エメラルド写本,19,職人調度品
コルドンブルー包丁,19,職人調度品
漁師サインボード,19,職人調度品
木工サインボード,19,職人調度品
鍛冶師サインボード,19,職人調度品
彫金師サインボード,19,職人調度品
織工サインボード,19,職人調度品
革工サインボード,19,職人調度品
骨工サインボード,19,職人調度品
錬金術サインボード,19,職人調度品
調理師サインボード,19,職人調度品
漁師カウンター,19,職人調度品
木工カウンター,19,職人調度品
鍛冶カウンター,19,職人調度品
彫金カウンター,19,職人調度品
裁縫カウンター,19,職人調度品
革細工カウンター,19,職人調度品
骨細工カウンター,19,職人調度品
錬金術カウンター,19,職人調度品
調理カウンター,19,職人調度品
ボイイマスク,20,戦士
ボイイロリカ,20,戦士
ボイイマフラ,20,戦士
ボイイクウィス,20,戦士
ボイイカリガ,20,戦士
ビッククラウン,20,モンク
ビックシクラス,20,モンク
ビックグローブ,20,モンク
ビックホーズ,20,モンク
ビックゲートル,20,モンク
エーベルキャップ,20,白魔道士
エーベルブリオー,20,白魔道士
エーベルミトン,20,白魔道士
エーベルパンタロン,20,白魔道士
エーベルダックビル,20,白魔道士
ウィッケペタソス,20,黒魔道士
ウィッケコート,20,黒魔道士
ウィッケグローブ,20,黒魔道士
ウィッケショウス,20,黒魔道士
ウィッケサボ,20,黒魔道士
レサジーシャペル,20,赤魔道士
レサジーサヨン,20,赤魔道士
レサジーガントロ,20,赤魔道士
レサジーフュゾー,20,赤魔道士
レサジーウゾー,20,赤魔道士
スカルカボンネット,20,シーフ
スカルカベスト,20,シーフ
スカルカアムレット,20,シーフ
スカルカキュロット,20,シーフ
スカルカプーレーヌ,20,シーフ
シバリエアーメット,20,ナイト
シバリエキュイラス,20,ナイト
シバリエガントレ,20,ナイト
シバリエクウィス,20,ナイト
シバリエサバトン,20,ナイト
ヒーズンバゴネット,20,暗黒騎士
ヒーズンキュイラス,20,暗黒騎士
ヒーズンガントレト,20,暗黒騎士
ヒーズンフランチャ,20,暗黒騎士
ヒーズンソルレット,20,暗黒騎士
ヌグーミカバセ,20,獣使い
ヌグーミゴーザプ,20,獣使い
ヌグーミマノプラス,20,獣使い
ヌグーミキホーテ,20,獣使い
ヌグーミオクレア,20,獣使い
フィリキャロ,20,吟遊詩人
フィリオングルリヌ,20,吟遊詩人
フィリマンシェト,20,吟遊詩人
フィリラングラヴ,20,吟遊詩人
フィリコテュルヌ,20,吟遊詩人
アミニガペット,20,狩人
アミニカバン,20,狩人
アミニグロブレト,20,狩人
アミニブラーグ,20,狩人
アミニボティヨン,20,狩人
春日烏帽子形兜,20,侍
春日胴丸,20,侍
春日筒篭手,20,侍
春日板佩楯,20,侍
春日筒脛当,20,侍
服部頭巾,20,忍者
服部忍着,20,忍者
服部手甲,20,忍者
服部袴,20,忍者
服部脚絆,20,忍者
ペルタスメザイユ,20,竜騎士
ペルタスプラカート,20,竜騎士
ペルタスバンブレス,20,竜騎士
ペルタスキュイソー,20,竜騎士
ペルタスシンバルド,20,竜騎士
ベコナーホーン,20,召喚士
ベコナーダブレット,20,召喚士
ベコナーブレーサー,20,召喚士
ベコナースパッツ,20,召喚士
ベコナーピガッシュ,20,召喚士
ハシシンカヴク,20,青魔道士
ハシシンミンタン,20,青魔道士
ハシシンバズバンド,20,青魔道士
ハシシンタイト,20,青魔道士
ハシシンバシュマク,20,青魔道士
シャスートリコルヌ,20,コルセア
シャスーフラック,20,コルセア
シャスーガントリー,20,コルセア
シャスートルーズ,20,コルセア
シャスーブーツ,20,コルセア
カラゴズカペッロ,20,からくり士
カラゴズファルセト,20,からくり士
カラゴズグアンティ,20,からくり士
カラゴズパンタロニ,20,からくり士
カラゴズスカルペ,20,からくり士
マクレレティアラ,20,踊り子
マクレレカザク,20,踊り子
マクレレバングル,20,踊り子
マクレレタイツ,20,踊り子
マクレレトーシュー,20,踊り子
アバテルボネット,20,学者
アバテルガウン,20,学者
アバテルブレーサー,20,学者
アバテルパンツ,20,学者
アバテルローファー,20,学者
アジムスフード,20,風水士
アジムスコート,20,風水士
アジムスグローブ,20,風水士
アジムスタイツ,20,風水士
アジムスゲートル,20,風水士
エリラズガレア,20,魔導剣士
エリラズサーコート,20,魔導剣士
エリラズガントレ,20,魔導剣士
エリラズレグガード,20,魔導剣士
エリラズグリーヴ,20,魔導剣士
ＢＩマスク+1,21,戦士
ＢＩロリカ+1,21,戦士
ＢＩマフラ+1,21,戦士
ＢＩクウィス+1,21,戦士
ＢＩカリガ+1,21,戦士
ＢＫクラウン+1,21,モンク
ＢＫシクラス+1,21,モンク
ＢＫグローブ+1,21,モンク
ＢＫホーズ+1,21,モンク
ＢＫゲートル+1,21,モンク
ＥＢキャップ+1,21,白魔道士
ＥＢブリオー+1,21,白魔道士
ＥＢミトン+1,21,白魔道士
ＥＢパンタロン+1,21,白魔道士
ＥＢダックビル+1,21,白魔道士
ＷＣペタソス+1,21,黒魔道士
ＷＣコート+1,21,黒魔道士
ＷＣグローブ+1,21,黒魔道士
ＷＣショウス+1,21,黒魔道士
ＷＣサボ+1,21,黒魔道士
ＬＴシャペル+1,21,赤魔道士
ＬＴサヨン+1,21,赤魔道士
ＬＴガントロ+1,21,赤魔道士
ＬＴフュゾー+1,21,赤魔道士
ＬＴウゾー+1,21,赤魔道士
ＳＫボンネット+1,21,シーフ
ＳＫベスト+1,21,シーフ
ＳＫアムレット+1,21,シーフ
ＳＫキュロット+1,21,シーフ
ＳＫプーレーヌ+1,21,シーフ
ＣＶアーメット+1,21,ナイト
ＣＶキュイラス+1,21,ナイト
ＣＶガントレ+1,21,ナイト
ＣＶクウィス+1,21,ナイト
ＣＶサバトン+1,21,ナイト
ＨＴバゴネット+1,21,暗黒騎士
ＨＴキュイラス+1,21,暗黒騎士
ＨＴガントレト+1,21,暗黒騎士
ＨＴフランチャ+1,21,暗黒騎士
ＨＴソルレット+1,21,暗黒騎士
ＮＫカバセ+1,21,獣使い
ＮＫゴーザプ+1,21,獣使い
ＮＫマノプラス+1,21,獣使い
ＮＫキホーテ+1,21,獣使い
ＮＫオクレア+1,21,獣使い
ＦＬキャロ+1,21,吟遊詩人
ＦＬオングルリヌ+1,21,吟遊詩人
ＦＬマンシェト+1,21,吟遊詩人
ＦＬラングラヴ+1,21,吟遊詩人
ＦＬコテュルヌ+1,21,吟遊詩人
ＡＭガペット+1,21,狩人
ＡＭカバン+1,21,狩人
ＡＭグロブレト+1,21,狩人
ＡＭブラーグ+1,21,狩人
ＡＭボティヨン+1,21,狩人
春日烏帽子形兜改,21,侍
春日胴丸改,21,侍
春日筒篭手改,21,侍
春日板佩楯改,21,侍
春日筒脛当改,21,侍
服部頭巾改,21,忍者
服部忍着改,21,忍者
服部手甲改,21,忍者
服部袴改,21,忍者
服部脚絆改,21,忍者
ＰＥメザイユ+1,21,竜騎士
ＰＥプラカート+1,21,竜騎士
ＰＥバンブレス+1,21,竜騎士
ＰＥキュイソー+1,21,竜騎士
ＰＥシンバルド+1,21,竜騎士
ＢＣホーン+1,21,召喚士
ＢＣダブレット+1,21,召喚士
ＢＣブレーサー+1,21,召喚士
ＢＣスパッツ+1,21,召喚士
ＢＣピガッシュ+1,21,召喚士
ＨＳカヴク+1,21,青魔道士
ＨＳミンタン+1,21,青魔道士
ＨＳバズバンド+1,21,青魔道士
ＨＳタイト+1,21,青魔道士
ＨＳバシュマク+1,21,青魔道士
ＣＳトリコルヌ+1,21,コルセア
ＣＳフラック+1,21,コルセア
ＣＳガントリー+1,21,コルセア
ＣＳトルーズ+1,21,コルセア
ＣＳブーツ+1,21,コルセア
ＫＧカペッロ+1,21,からくり士
ＫＧファルセト+1,21,からくり士
ＫＧグアンティ+1,21,からくり士
ＫＧパンタロニ+1,21,からくり士
ＫＧスカルペ+1,21,からくり士
ＭＣティアラ+1,21,踊り子
ＭＣカザク+1,21,踊り子
ＭＣバングル+1,21,踊り子
ＭＣタイツ+1,21,踊り子
ＭＣトーシュー+1,21,踊り子
ＡＢボネット+1,21,学者
ＡＢガウン+1,21,学者
ＡＢブレーサー+1,21,学者
ＡＢパンツ+1,21,学者
ＡＢローファー+1,21,学者
ＡＺフード+1,21,風水士
ＡＺコート+1,21,風水士
ＡＺグローブ+1,21,風水士
ＡＺタイツ+1,21,風水士
ＡＺゲートル+1,21,風水士
ＥＲガレア+1,21,魔導剣士
ＥＲサーコート+1,21,魔導剣士
ＥＲガントレ+1,21,魔導剣士
ＥＲレグガード+1,21,魔導剣士
ＥＲグリーヴ+1,21,魔導剣士
ダイアバックラー,22,盾
ダイアバックラー+1,22,盾
カムラナートの盾,22,盾
ジョディシールド,22,盾
水影の盾,22,盾
アークシールド,22,盾
えぇぢす,22,盾
プレミアムモグタス,22,格闘
リザードファング,22,格闘
リザードファング+1,22,格闘
チキンナイフII,22,短剣
アーンダガー,22,短剣
ウィンドナイフ,22,短剣
ウィンドナイフ+1,22,短剣
エシクーバ,22,短剣
ノルギッシュダガー,22,短剣
インフィルトレータ,22,短剣
アーンダガーII,22,短剣
エソテリックアサメ,22,短剣
ファイアタン,22,片手剣
ファイアタン+1,22,片手剣
オニオンソードII,22,片手剣
ブリザドブランド,22,片手剣
ブリザドブランド+1,22,片手剣
セイブザクイーンII,22,片手剣
カムラナートの剣,22,片手剣
アーンソード,22,片手剣
ナイヒリティ,22,片手剣
アーンソードII,22,片手剣
エクステンクション,22,片手剣
マカナ,22,片手剣
九鈎刀,22,片手剣
ブレイブブレイドII,22,両手剣
ラメント,22,両手剣
魔人の斧,22,片手斧
アーンアクス,22,片手斧
アーンアクスII,22,片手斧
ポイズンアクス,22,両手斧
ポイズンアクス+1,22,両手斧
デスパチャアックス,22,両手斧
アーンスピア,22,両手槍
沙悟浄の槍,22,両手槍
沙悟浄の槍+1,22,両手槍
方天戟,22,両手槍
アーンスピアII,22,両手槍
ロスシックル,22,両手鎌
ロスシックル+1,22,両手鎌
柳生の小太刀,22,片手刀
柳生の小太刀改,22,片手刀
斬魔刀,22,両手刀
斬魔刀改,22,両手刀
西瓜割の太刀,22,両手刀
陸奥守,22,両手刀
陸奥守改,22,両手刀
盛夏団扇,22,片手棍
盛夏団扇+1,22,片手棍
チャリロッド,22,片手棍
チャリロッド+1,22,片手棍
羽子板【華】,22,片手棍
羽子板【金虎】,22,片手棍
羽子板【金虎】+1,22,片手棍
コリガンマレット,22,片手棍
アデニウムマレット,22,片手棍
キトルルスマレット,22,片手棍
リコポンマレット,22,片手棍
暑夏団扇,22,片手棍
マジシャンロッド,22,片手棍
マジシャンロッド+1,22,片手棍
ハピスタッフ,22,両手棍
ラミアの杖,22,両手棍
アーンスタッフ,22,両手棍
アーンスタッフII,22,両手棍
識者の杖,22,両手棍
識者の杖+1,22,両手棍
アルテミスの弓,22,弓術
アルテミスの弓+1,22,弓術
シルバーガン,22,射撃
シルバーガン+1,22,射撃
マーベラスチア,22,管楽器
不倶戴天,22,投てき
マンドラケース,22,矢弾
コリガンマスク,22,頭装備
パキポンマスク,22,頭装備
カームヘルメット,22,頭装備
ゲイザーヘルメット,22,頭装備
レチングヘルメット,22,頭装備
スノールマスク,22,頭装備
スノールマスク+1,22,頭装備
ララブキャップ,22,頭装備
ララブキャップ+1,22,頭装備
クラブキャップ,22,頭装備
クラブキャップ+1,22,頭装備
カカイヘッド,22,頭装備
カカイヘッド+1,22,頭装備
キュムラスマスク,22,頭装備
キュムラスマスク+1,22,頭装備
デストリアヘッド,22,頭装備
アースロキャップ,22,頭装備
アースロキャップ+1,22,頭装備
白ララブキャップ,22,頭装備
白ララブキャップ+1,22,頭装備
Ｒチョコボキャップ,22,頭装備
カラクールキャップ,22,頭装備
白虎マスク,22,頭装備
アデニウムマスク,22,頭装備
三度笠,22,頭装備
三度笠+1,22,頭装備
バケーロハット,22,頭装備
ニットキャップ,22,頭装備
ニットキャップ+1,22,頭装備
オクーバクラウン,22,頭装備
エイルキャップ,22,頭装備
コリガンスーツ,22,胴装備
ラプソディシャツ,22,胴装備
ラプソディシャツ+1,22,胴装備
アキトゥシャツ,22,胴装備
ジュビリーシャツ,22,胴装備
デストリアスーツ,22,胴装備
クラステシンシャツ,22,胴装備
ギルナバーシャツ,22,胴装備
ファンシージレ,22,胴装備
ファンシートップ,22,胴装備
Ｓロードシャツ,22,胴装備
ジョディシャツ,22,胴装備
キトルルスシャツ,22,胴装備
ミスカバブシャツ,22,胴装備
マンドラシャツ,22,胴装備
ポロッゴフリース,22,胴装備
ポロッゴフリース+1,22,胴装備
アデニウムスーツ,22,胴装備
カンクリエプロン,22,胴装備
カンクリエプロン+1,22,胴装備
モーグリシャツ,22,胴装備
ポロッゴカソック,22,胴装備
ポロッゴカソック+1,22,胴装備
モルボルエプロン,22,胴装備
郎子法被,22,胴装備
郎女法被,22,胴装備
ユールタリスマン,22,胴装備
ヘベヌスジレ,22,胴装備
ヘベヌストップ,22,胴装備
ピンクサブリガ,22,両脚装備
ファンシーボクサー,22,両脚装備
ファンシーショーツ,22,両脚装備
ケットサブリガ,22,両脚装備
デニムズボン,22,両脚装備
デニムズボン+1,22,両脚装備
ヘベヌスボクサー,22,両脚装備
ヘベヌスショーツ,22,両脚装備
ダルメルトラウザ,22,両脚装備
モグサコッシュ,22,腰装備
マリーグリザイユ,22,調度品
モスグリザイユ,22,調度品
ヨヴラの像,22,調度品
闇の王の像II,22,調度品
闇の王の像III,22,調度品
ノマドモーグリの像,22,調度品
ライオンの像,22,調度品
ウォードポット,22,調度品
ホワイトクレマテス,22,調度品
ピンククレマテス,22,調度品
カバノキ,22,調度品
ミュモルの像,22,調度品
ウルゴアの像,22,調度品
アフマウの像,22,調度品
リリゼットの像,22,調度品
コーネリアの像,22,調度品
アシェラの像,22,調度品
ウカの像,22,調度品
イロハの像,22,調度品
プリッシュの像II,22,調度品
和傘,22,調度品
紅葉,22,調度品
模倣錬成窯,22,調度品
ようじんぼうの絵画,22,調度品
モーグリベッド,22,調度品
チョコボコモード,22,調度品
リフキンベッド,22,調度品
試験薬セット,22,調度品
キキルンの願い箱,22,調度品
魔道紋テーブル,22,調度品
コリブリベッド,22,調度品
蒼剣の丘,22,調度品
鏡餅,22,調度品
レインボーチェスト,22,調度品
模倣錬成窯II,22,調度品
クポロッド,22,クポ装備
クポシールド,22,クポ装備
クポマスク,22,クポ装備
クポスーツ,22,クポ装備
スレビアマスク,23,スレビア装備
スレビアプレート,23,スレビア装備
スレビアガントレ,23,スレビア装備
スレビアクウィス,23,スレビア装備
スレビアレギンス,23,スレビア装備
スレビアマスク+1,23,スレビア装備
スレビアプレート+1,23,スレビア装備
スレビアガントレ+1,23,スレビア装備
スレビアクウィス+1,23,スレビア装備
スレビアレギンス+1,23,スレビア装備
スレビアマスク+2,23,スレビア装備
スレビアプレート+2,23,スレビア装備
スレビアガントレ+2,23,スレビア装備
スレビアクウィス+2,23,スレビア装備
スレビアレギンス+2,23,スレビア装備
膝丸総面,23,膝丸装備
膝丸腹巻,23,膝丸装備
膝丸篭手,23,膝丸装備
膝丸膝甲,23,膝丸装備
膝丸脛当,23,膝丸装備
膝丸総面改,23,膝丸装備
膝丸腹巻改,23,膝丸装備
膝丸篭手改,23,膝丸装備
膝丸膝甲改,23,膝丸装備
膝丸脛当改,23,膝丸装備
真膝丸総面,23,膝丸装備
真膝丸腹巻,23,膝丸装備
真膝丸篭手,23,膝丸装備
真膝丸膝甲,23,膝丸装備
真膝丸脛当,23,膝丸装備
インヤガティアラ,23,インヤガ装備
インヤガジュバ,23,インヤガ装備
インヤガダスタナ,23,インヤガ装備
インヤガシャルワ,23,インヤガ装備
インヤガクラッコ,23,インヤガ装備
インヤガティアラ+1,23,インヤガ装備
インヤガジュバ+1,23,インヤガ装備
インヤガダスタナ+1,23,インヤガ装備
インヤガシャルワ+1,23,インヤガ装備
インヤガクラッコ+1,23,インヤガ装備
インヤガティアラ+2,23,インヤガ装備
インヤガジュバ+2,23,インヤガ装備
インヤガダスタナ+2,23,インヤガ装備
インヤガシャルワ+2,23,インヤガ装備
インヤガクラッコ+2,23,インヤガ装備
メガナダバイザー,23,メガナダ装備
メガナダクウィリ,23,メガナダ装備
メガナダグローブ,23,メガナダ装備
メガナダショウス,23,メガナダ装備
メガナダジャンボ,23,メガナダ装備
メガナダバイザー+1,23,メガナダ装備
メガナダクウィリ+1,23,メガナダ装備
メガナダグローブ+1,23,メガナダ装備
メガナダショウス+1,23,メガナダ装備
メガナダジャンボ+1,23,メガナダ装備
メガナダバイザー+2,23,メガナダ装備
メガナダクウィリ+2,23,メガナダ装備
メガナダグローブ+2,23,メガナダ装備
メガナダショウス+2,23,メガナダ装備
メガナダジャンボ+2,23,メガナダ装備
ジャリコロナル,23,ジャリ装備
ジャリローブ,23,ジャリ装備
ジャリカフス,23,ジャリ装備
ジャリスロップス,23,ジャリ装備
ジャリピガッシュ,23,ジャリ装備
ジャリコロナル+1,23,ジャリ装備
ジャリローブ+1,23,ジャリ装備
ジャリカフス+1,23,ジャリ装備
ジャリスロップス+1,23,ジャリ装備
ジャリピガッシュ+1,23,ジャリ装備
ジャリコロナル+2,23,ジャリ装備
ジャリローブ+2,23,ジャリ装備
ジャリカフス+2,23,ジャリ装備
ジャリスロップス+2,23,ジャリ装備
ジャリピガッシュ+2,23,ジャリ装備
フラマツッケット,23,フラマ装備
フラマコラジン,23,フラマ装備
フラママノポラ,23,フラマ装備
フラマディル,23,フラマ装備
フラマガンビエラ,23,フラマ装備
フラマツッケット+1,23,フラマ装備
フラマコラジン+1,23,フラマ装備
フラママノポラ+1,23,フラマ装備
フラマディル+1,23,フラマ装備
フラマガンビエラ+1,23,フラマ装備
フラマツッケット+2,23,フラマ装備
フラマコラジン+2,23,フラマ装備
フラママノポラ+2,23,フラマ装備
フラマディル+2,23,フラマ装備
フラマガンビエラ+2,23,フラマ装備
タリアターバン,23,タリア装備
タリアマンティル,23,タリア装備
タリアゲージ,23,タリア装備
タリアサラウィル,23,タリア装備
タリアクラッコー,23,タリア装備
タリアターバン+1,23,タリア装備
タリアマンティル+1,23,タリア装備
タリアゲージ+1,23,タリア装備
タリアサラウィル+1,23,タリア装備
タリアクラッコー+1,23,タリア装備
タリアターバン+2,23,タリア装備
タリアマンティル+2,23,タリア装備
タリアゲージ+2,23,タリア装備
タリアサラウィル+2,23,タリア装備
タリアクラッコー+2,23,タリア装備
ムンムボンネット,23,ムンム装備
ムンムジャケット,23,ムンム装備
ムンムリスト,23,ムンム装備
ムンムケックス,23,ムンム装備
ムンムゲマッシュ,23,ムンム装備
ムンムボンネット+1,23,ムンム装備
ムンムジャケット+1,23,ムンム装備
ムンムリスト+1,23,ムンム装備
ムンムケックス+1,23,ムンム装備
ムンムゲマッシュ+1,23,ムンム装備
ムンムボンネット+2,23,ムンム装備
ムンムジャケット+2,23,ムンム装備
ムンムリスト+2,23,ムンム装備
ムンムケックス+2,23,ムンム装備
ムンムゲマッシュ+2,23,ムンム装備
アヤモツッケット,23,アヤモ装備
アヤモコラッツァ,23,アヤモ装備
アヤモマノポラ,23,アヤモ装備
アヤモコッシャレ,23,アヤモ装備
アヤモガンビエラ,23,アヤモ装備
アヤモツッケット+1,23,アヤモ装備
アヤモコラッツァ+1,23,アヤモ装備
アヤモマノポラ+1,23,アヤモ装備
アヤモコッシャレ+1,23,アヤモ装備
アヤモガンビエラ+1,23,アヤモ装備
アヤモツッケット+2,23,アヤモ装備
アヤモコラッツァ+2,23,アヤモ装備
アヤモマノポラ+2,23,アヤモ装備
アヤモコッシャレ+2,23,アヤモ装備
アヤモガンビエラ+2,23,アヤモ装備
マルクィシャポー,23,マルクィ装備
マルクィサイオ,23,マルクィ装備
マルクィカフス,23,マルクィ装備
マルクィトルーズ,23,マルクィ装備
マルクィクロッグ,23,マルクィ装備
マルクィシャポー+1,23,マルクィ装備
マルクィサイオ+1,23,マルクィ装備
マルクィカフス+1,23,マルクィ装備
マルクィトルーズ+1,23,マルクィ装備
マルクィクロッグ+1,23,マルクィ装備
マルクィシャポー+2,23,マルクィ装備
マルクィサイオ+2,23,マルクィ装備
マルクィカフス+2,23,マルクィ装備
マルクィトルーズ+2,23,マルクィ装備
マルクィクロッグ+2,23,マルクィ装備
スレビアリング,23,指輪
膝丸の指輪,23,指輪
インヤガリング,23,指輪
メガナダリング,23,指輪
ジャリリング,23,指輪
フラマリング,23,指輪
タリアリング,23,指輪
ムンムリング,23,指輪
アヤモリング,23,指輪
マルクィリング,23,指輪
デュラハンの盾,23,盾
クトゥルブナイフ,23,短剣
オフィデアンソード,23,両手剣
ゴージエン,23,両手剣
グラムクの石斧,23,片手斧
デュラハンの斧,23,片手斧
ザダチョッパー,23,両手斧
オータークアックス,23,両手斧
ヘルゴランド,23,両手斧
ヅェーシシュの薙刀,23,両手槍
ソウルフレアワンド,23,片手棍
バロアーワンド,23,片手棍
ラミアの杖,23,両手棍
レイナインスタッフ,23,両手棍
サヴェージポール,23,両手棍
レヴェン,23,両手棍
コースの杖,23,両手棍
トロールガン,23,射撃
ＰＭマスク+2,24,戦士
ＰＭロリカ+2,24,戦士
ＰＭマフラ+2,24,戦士
ＰＭクウィス+2,24,戦士
ＰＭカリガ+2,24,戦士
ＡＮクラウン+2,24,モンク
ＡＮシクラス+2,24,モンク
ＡＮグローブ+2,24,モンク
ＡＮホーズ+2,24,モンク
ＡＮゲートル+2,24,モンク
ＴＥキャップ+2,24,白魔道士
ＴＥブリオー+2,24,白魔道士
ＴＥミトン+2,24,白魔道士
ＴＥパンタロン+2,24,白魔道士
ＴＥダックビル+2,24,白魔道士
ＳＰペタソス+2,24,黒魔道士
ＳＰコート+2,24,黒魔道士
ＳＰグローブ+2,24,黒魔道士
ＳＰトンバン+2,24,黒魔道士
ＳＰサボ+2,24,黒魔道士
ＡＴシャポー+2,24,赤魔道士
ＡＴタバード+2,24,赤魔道士
ＡＴグローブ+2,24,赤魔道士
ＡＴタイツ+2,24,赤魔道士
ＡＴブーツ+2,24,赤魔道士
ＰＬボンネット+2,24,シーフ
ＰＬベスト+2,24,シーフ
ＰＬアムレット+2,24,シーフ
ＰＬキュロット+2,24,シーフ
ＰＬプーレーヌ+2,24,シーフ
ＲＶコロネット+2,24,ナイト
ＲＶサーコート+2,24,ナイト
ＲＶガントレ+2,24,ナイト
ＲＶブリーチズ+2,24,ナイト
ＲＶレギンス+2,24,ナイト
ＩＧバゴネット+2,24,暗黒騎士
ＩＧキュイラス+2,24,暗黒騎士
ＩＧガントレ+2,24,暗黒騎士
ＩＧフランチャ+2,24,暗黒騎士
ＩＧソルレット+2,24,暗黒騎士
ＴＯヘルム+2,24,獣使い
ＴＯジャック+2,24,獣使い
ＴＯグローブ+2,24,獣使い
ＴＯトラウザ+2,24,獣使い
ＴＯゲートル+2,24,獣使い
ＢＲランドリト+2,24,吟遊詩人
ＢＲジュスト+2,24,吟遊詩人
ＢＲカフス+2,24,吟遊詩人
ＢＲキャニオン+2,24,吟遊詩人
ＢＲスリッパー+2,24,吟遊詩人
ＯＲベレー+2,24,狩人
ＯＲジャーキン+2,24,狩人
ＯＲブレーサー+2,24,狩人
ＯＲブラッカエ+2,24,狩人
ＯＲソックス+2,24,狩人
真脇戸桃形兜,24,侍
真脇戸胴丸,24,侍
真脇戸筒篭手,24,侍
真脇戸板佩楯,24,侍
真脇戸筒脛当,24,侍
真蜂屋半首,24,忍者
真蜂屋鎖帷子,24,忍者
真蜂屋手甲,24,忍者
真蜂屋袴,24,忍者
真蜂屋脚絆,24,忍者
ＶＳアーメット+2,24,竜騎士
ＶＳメイル+2,24,竜騎士
ＶＳフィンガー+2,24,竜騎士
ＶＳブレー+2,24,竜騎士
ＶＳグリーヴ+2,24,竜騎士
ＣＮホーン+2,24,召喚士
ＣＮダブレット+2,24,召喚士
ＣＮブレーサー+2,24,召喚士
ＣＮスパッツ+2,24,召喚士
ＣＮピガッシュ+2,24,召喚士
ＡＳケフィエ+2,24,青魔道士
ＡＳジュバ+2,24,青魔道士
ＡＳバズバンド+2,24,青魔道士
ＡＳシャルワー+2,24,青魔道士
ＡＳチャルク+2,24,青魔道士
ＬＫトリコルヌ+2,24,コルセア
ＬＫフラック+2,24,コルセア
ＬＫガントリー+2,24,コルセア
ＬＫトルーズ+2,24,コルセア
ＬＫブーツ+2,24,コルセア
ＦＯタージ+2,24,からくり士
ＦＯトベ+2,24,からくり士
ＦＯダスタナ+2,24,からくり士
ＦＯチュリダル+2,24,からくり士
ＦＯバブーシュ+2,24,からくり士
ＭＸティアラ+2,24,踊り子
ＭＸカザク+2,24,踊り子
ＭＸバングル+2,24,踊り子
ＭＸタイツ+2,24,踊り子
ＭＸトーシュー+2,24,踊り子
ＡＣボード+2,24,学者
ＡＣガウン+2,24,学者
ＡＣブレーサー+2,24,学者
ＡＣパンツ+2,24,学者
ＡＣローファー+2,24,学者
ＧＯガレーロ+2,24,風水士
ＧＯチュニック+2,24,風水士
ＧＯミテーヌ+2,24,風水士
ＧＯパンツ+2,24,風水士
ＧＯサンダル+2,24,風水士
ＲＮバンド+2,24,魔導剣士
ＲＮコート+2,24,魔導剣士
ＲＮミトン+2,24,魔導剣士
ＲＮトラウザ+2,24,魔導剣士
ＲＮブーツ+2,24,魔導剣士
ＰＭマスク+3,25,戦士
ＰＭロリカ+3,25,戦士
ＰＭマフラ+3,25,戦士
ＰＭクウィス+3,25,戦士
ＰＭカリガ+3,25,戦士
ＡＮクラウン+3,25,モンク
ＡＮシクラス+3,25,モンク
ＡＮグローブ+3,25,モンク
ＡＮホーズ+3,25,モンク
ＡＮゲートル+3,25,モンク
ＴＥキャップ+3,25,白魔道士
ＴＥブリオー+3,25,白魔道士
ＴＥミトン+3,25,白魔道士
ＴＥパンタロン+3,25,白魔道士
ＴＥダックビル+3,25,白魔道士
ＳＰペタソス+3,25,黒魔道士
ＳＰコート+3,25,黒魔道士
ＳＰグローブ+3,25,黒魔道士
ＳＰトンバン+3,25,黒魔道士
ＳＰサボ+3,25,黒魔道士
ＡＴシャポー+3,25,赤魔道士
ＡＴタバード+3,25,赤魔道士
ＡＴグローブ+3,25,赤魔道士
ＡＴタイツ+3,25,赤魔道士
ＡＴブーツ+3,25,赤魔道士
ＰＬボンネット+3,25,シーフ
ＰＬベスト+3,25,シーフ
ＰＬアムレット+3,25,シーフ
ＰＬキュロット+3,25,シーフ
ＰＬプーレーヌ+3,25,シーフ
ＲＶコロネット+3,25,ナイト
ＲＶサーコート+3,25,ナイト
ＲＶガントレ+3,25,ナイト
ＲＶブリーチズ+3,25,ナイト
ＲＶレギンス+3,25,ナイト
